job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date
279,Data Scientist,Ai,London,131320,"python, tensorflow",No,Medium,2025-05-08
280,Quantum Researcher,Quantum Computing,Berlin,172788,"quantum algorithms, qiskit",Yes,Large,2025-11-04
281,Renewable Energy Engineer,Green Tech,London,186080,"energy modeling, climate data analysis",Yes,Medium,2025-09-12
282,Smart Contract Engineer,Blockchain,Berlin,165173,"ethereum, solidity",Yes,Small,2025-12-18
283,Quantum Software Developer,Quantum Computing,New York,246553,"qiskit, quantum algorithms",Yes,Large,2025-01-03
284,Ml Researcher,Ai,Tokyo,195597,"pytorch, python",No,Large,2025-05-04
285,Data Scientist,Ai,Tokyo,59479,"pytorch, tensorflow",Yes,Large,2025-10-29
286,Renewable Energy Engineer,Green Tech,Singapore,138239,"energy modeling, climate data analysis",Yes,Large,2025-03-19
287,Ai Engineer,Ai,Singapore,173598,"python, tensorflow",Yes,Large,2025-06-07
288,Sustainability Analyst,Green Tech,Berlin,62647,"energy modeling, climate data analysis",No,Large,2025-10-18
289,Quantum Researcher,Quantum Computing,New York,189982,"linear algebra, quantum algorithms",Yes,Small,2025-06-03
290,Quantum Software Developer,Quantum Computing,Singapore,225747,"linear algebra, quantum algorithms",No,Large,2025-09-13
291,Ml Researcher,Ai,Tokyo,181809,"python, pytorch",No,Large,2025-09-18
292,Ml Researcher,Ai,New York,53761,"python, pytorch",No,Medium,2025-09-01
293,Quantum Researcher,Quantum Computing,New York,91939,"qiskit, linear algebra",No,Medium,2025-08-17
294,Blockchain Developer,Blockchain,Dubai,219592,"rust, solidity",Yes,Medium,2025-08-16
295,Ml Researcher,Ai,Berlin,87456,"pytorch, python",Yes,Medium,2025-08-07
296,Blockchain Developer,Blockchain,Tokyo,228842,"ethereum, rust",No,Medium,2025-10-04
297,Sustainability Analyst,Green Tech,London,207440,"climate data analysis, energy modeling",Yes,Small,2025-05-15
298,Quantum Software Developer,Quantum Computing,New York,188712,"qiskit, linear algebra",Yes,Medium,2025-01-17
299,Ai Engineer,Ai,Singapore,225177,"tensorflow, python",Yes,Medium,2025-04-21
300,Renewable Energy Engineer,Green Tech,London,194766,"climate data analysis, energy modeling",No,Large,2025-10-07
301,Data Scientist,Ai,Berlin,179123,"python, pytorch",Yes,Small,2025-11-29
302,Quantum Software Developer,Quantum Computing,New York,115891,"qiskit, quantum algorithms",Yes,Small,2025-09-23
303,Data Scientist,Ai,Dubai,228311,"python, tensorflow",Yes,Small,2025-01-08
304,Data Scientist,Ai,London,147285,"python, tensorflow",Yes,Medium,2025-07-02
305,Renewable Energy Engineer,Green Tech,London,92209,"energy modeling, climate data analysis",No,Medium,2025-02-19
306,Smart Contract Engineer,Blockchain,Singapore,67089,"ethereum, solidity",No,Medium,2025-01-25
307,Blockchain Developer,Blockchain,Singapore,108677,"rust, ethereum",No,Small,2025-11-07
308,Blockchain Developer,Blockchain,Dubai,97793,"solidity, rust",No,Large,2025-04-18
309,Sustainability Analyst,Green Tech,Tokyo,113976,"energy modeling, climate data analysis",Yes,Large,2025-11-12
310,Blockchain Developer,Blockchain,Dubai,182185,"ethereum, solidity",Yes,Large,2025-05-23
311,Blockchain Developer,Blockchain,Singapore,56237,"rust, solidity",No,Small,2025-08-31
312,Blockchain Developer,Blockchain,New York,154178,"rust, ethereum",Yes,Large,2025-11-07
313,Smart Contract Engineer,Blockchain,New York,213007,"ethereum, rust",Yes,Large,2025-07-14
314,Sustainability Analyst,Green Tech,Tokyo,160512,"energy modeling, climate data analysis",No,Large,2025-06-13
315,Smart Contract Engineer,Blockchain,Singapore,51571,"rust, ethereum",No,Large,2025-03-07
316,Quantum Researcher,Quantum Computing,London,83203,"quantum algorithms, qiskit",No,Medium,2025-12-28
317,Ai Engineer,Ai,Tokyo,94561,"python, pytorch",Yes,Medium,2025-07-13
318,Renewable Energy Engineer,Green Tech,Berlin,189091,"energy modeling, climate data analysis",No,Small,2025-02-06
319,Ml Researcher,Ai,New York,101878,"pytorch, tensorflow",Yes,Medium,2025-08-30
320,Sustainability Analyst,Green Tech,New York,102711,"climate data analysis, energy modeling",No,Large,2025-08-08
321,Smart Contract Engineer,Blockchain,New York,210938,"solidity, ethereum",Yes,Medium,2025-03-30
322,Quantum Researcher,Quantum Computing,Dubai,125946,"quantum algorithms, linear algebra",Yes,Large,2025-05-14
323,Smart Contract Engineer,Blockchain,Singapore,239176,"rust, ethereum",No,Medium,2025-03-12
324,Quantum Researcher,Quantum Computing,Singapore,116494,"qiskit, quantum algorithms",No,Large,2025-04-07
325,Smart Contract Engineer,Blockchain,Singapore,165464,"solidity, rust",No,Large,2025-09-04
326,Blockchain Developer,Blockchain,Berlin,140214,"solidity, rust",No,Large,2025-11-05
327,Sustainability Analyst,Green Tech,London,236285,"energy modeling, climate data analysis",Yes,Small,2025-04-13
328,Sustainability Analyst,Green Tech,Berlin,57998,"energy modeling, climate data analysis",No,Medium,2025-08-27
329,Quantum Researcher,Quantum Computing,London,67782,"linear algebra, quantum algorithms",Yes,Large,2025-12-20
330,Sustainability Analyst,Green Tech,London,112010,"climate data analysis, energy modeling",Yes,Large,2025-08-20
331,Ai Engineer,Ai,Berlin,102852,"pytorch, tensorflow",Yes,Small,2025-06-24
332,Sustainability Analyst,Green Tech,Berlin,141362,"climate data analysis, energy modeling",Yes,Small,2025-02-14
333,Quantum Software Developer,Quantum Computing,Berlin,103504,"quantum algorithms, qiskit",Yes,Small,2025-08-28
334,Quantum Software Developer,Quantum Computing,London,219566,"quantum algorithms, qiskit",Yes,Small,2025-05-12
335,Quantum Software Developer,Quantum Computing,Dubai,91002,"quantum algorithms, linear algebra",No,Large,2025-02-24
336,Renewable Energy Engineer,Green Tech,Dubai,84036,"climate data analysis, energy modeling",Yes,Large,2025-04-04
337,Blockchain Developer,Blockchain,Dubai,128405,"ethereum, rust",Yes,Small,2025-07-19
338,Smart Contract Engineer,Blockchain,Singapore,117662,"ethereum, solidity",Yes,Medium,2025-06-25
339,Quantum Researcher,Quantum Computing,London,139155,"linear algebra, qiskit",No,Medium,2025-06-11
340,Quantum Researcher,Quantum Computing,London,197438,"qiskit, quantum algorithms",No,Medium,2025-11-07
341,Data Scientist,Ai,New York,58935,"pytorch, tensorflow",Yes,Small,2025-04-15
342,Quantum Software Developer,Quantum Computing,London,95148,"linear algebra, qiskit",Yes,Medium,2025-12-31
343,Sustainability Analyst,Green Tech,London,242218,"energy modeling, climate data analysis",No,Medium,2025-09-04
344,Quantum Software Developer,Quantum Computing,London,178028,"quantum algorithms, qiskit",No,Medium,2025-05-09
345,Quantum Software Developer,Quantum Computing,Tokyo,58887,"quantum algorithms, qiskit",Yes,Large,2025-09-18
346,Data Scientist,Ai,Dubai,169737,"tensorflow, pytorch",No,Medium,2025-08-20
347,Renewable Energy Engineer,Green Tech,Singapore,115852,"climate data analysis, energy modeling",No,Medium,2025-01-17
348,Quantum Researcher,Quantum Computing,Singapore,56500,"qiskit, quantum algorithms",Yes,Medium,2025-06-15
349,Quantum Software Developer,Quantum Computing,New York,88932,"qiskit, quantum algorithms",No,Medium,2025-06-10
350,Blockchain Developer,Blockchain,Tokyo,117120,"rust, ethereum",No,Large,2025-08-05
351,Ml Researcher,Ai,Tokyo,147703,"python, pytorch",No,Large,2025-06-09
352,Ai Engineer,Ai,Singapore,244822,"python, pytorch",No,Large,2025-07-04
353,Quantum Software Developer,Quantum Computing,London,219567,"qiskit, quantum algorithms",No,Large,2025-04-22
354,Blockchain Developer,Blockchain,London,114846,"rust, ethereum",Yes,Small,2025-09-27
355,Ai Engineer,Ai,New York,229931,"tensorflow, pytorch",No,Small,2025-10-25
356,Sustainability Analyst,Green Tech,Dubai,158052,"energy modeling, climate data analysis",Yes,Large,2025-03-02
357,Data Scientist,Ai,Singapore,133015,"python, tensorflow",Yes,Large,2025-04-13
358,Ai Engineer,Ai,New York,146383,"python, tensorflow",Yes,Small,2025-08-12
359,Quantum Researcher,Quantum Computing,Tokyo,129813,"linear algebra, quantum algorithms",Yes,Medium,2025-10-31
360,Data Scientist,Ai,Dubai,84857,"tensorflow, python",No,Medium,2025-10-18
361,Data Scientist,Ai,Dubai,170799,"python, pytorch",Yes,Large,2025-05-02
362,Blockchain Developer,Blockchain,Berlin,78647,"ethereum, rust",No,Large,2025-05-01
363,Data Scientist,Ai,New York,189001,"pytorch, tensorflow",No,Large,2025-04-20
364,Quantum Software Developer,Quantum Computing,Dubai,209482,"quantum algorithms, qiskit",No,Medium,2025-08-26
365,Ml Researcher,Ai,New York,201369,"tensorflow, pytorch",Yes,Large,2025-05-28
366,Blockchain Developer,Blockchain,Singapore,216423,"rust, ethereum",No,Large,2025-02-01
367,Blockchain Developer,Blockchain,New York,156003,"ethereum, rust",Yes,Small,2025-12-15
368,Ai Engineer,Ai,Tokyo,163778,"python, tensorflow",Yes,Large,2025-01-22
369,Quantum Researcher,Quantum Computing,Tokyo,134471,"quantum algorithms, linear algebra",Yes,Large,2025-04-21
370,Quantum Researcher,Quantum Computing,New York,218932,"linear algebra, quantum algorithms",Yes,Medium,2025-11-19
371,Renewable Energy Engineer,Green Tech,Berlin,226106,"climate data analysis, energy modeling",Yes,Small,2025-01-13
372,Sustainability Analyst,Green Tech,New York,104430,"energy modeling, climate data analysis",No,Large,2025-12-01
373,Ai Engineer,Ai,Singapore,127659,"pytorch, tensorflow",No,Medium,2025-08-26
374,Quantum Researcher,Quantum Computing,Tokyo,74999,"quantum algorithms, qiskit",No,Medium,2025-01-24
375,Sustainability Analyst,Green Tech,Dubai,191767,"climate data analysis, energy modeling",No,Small,2025-08-15
376,Data Scientist,Ai,Dubai,190849,"pytorch, python",Yes,Large,2025-01-09
377,Quantum Software Developer,Quantum Computing,Tokyo,199256,"linear algebra, quantum algorithms",No,Medium,2025-06-13
378,Quantum Researcher,Quantum Computing,Tokyo,79818,"quantum algorithms, linear algebra",Yes,Small,2025-10-31
379,Sustainability Analyst,Green Tech,Berlin,114333,"energy modeling, climate data analysis",Yes,Medium,2025-08-23
380,Quantum Software Developer,Quantum Computing,London,238053,"quantum algorithms, qiskit",No,Medium,2025-03-15
381,Quantum Software Developer,Quantum Computing,Singapore,243235,"qiskit, linear algebra",No,Medium,2025-03-04
382,Renewable Energy Engineer,Green Tech,Singapore,242951,"climate data analysis, energy modeling",No,Large,2025-10-17
383,Data Scientist,Ai,Berlin,228292,"python, tensorflow",No,Medium,2025-07-23
384,Renewable Energy Engineer,Green Tech,Singapore,190602,"energy modeling, climate data analysis",No,Small,2025-10-25
385,Renewable Energy Engineer,Green Tech,Tokyo,146899,"climate data analysis, energy modeling",Yes,Large,2025-03-04
386,Ai Engineer,Ai,Tokyo,155438,"pytorch, python",No,Medium,2025-08-29
387,Quantum Researcher,Quantum Computing,New York,78889,"linear algebra, qiskit",No,Medium,2025-07-11
388,Blockchain Developer,Blockchain,New York,232862,"solidity, ethereum",Yes,Small,2025-11-14
389,Data Scientist,Ai,Singapore,97650,"python, tensorflow",No,Small,2025-05-01
390,Blockchain Developer,Blockchain,Singapore,186341,"solidity, rust",No,Small,2025-04-08
391,Smart Contract Engineer,Blockchain,New York,234768,"solidity, rust",No,Large,2025-04-30
392,Sustainability Analyst,Green Tech,Dubai,168471,"climate data analysis, energy modeling",Yes,Medium,2025-06-15
393,Blockchain Developer,Blockchain,Dubai,246192,"solidity, rust",Yes,Medium,2025-09-08
394,Blockchain Developer,Blockchain,Berlin,194330,"solidity, rust",Yes,Medium,2025-05-18
395,Sustainability Analyst,Green Tech,Singapore,63690,"climate data analysis, energy modeling",Yes,Medium,2025-02-13
396,Data Scientist,Ai,Berlin,147252,"tensorflow, pytorch",No,Large,2025-12-24
397,Renewable Energy Engineer,Green Tech,Berlin,90550,"energy modeling, climate data analysis",Yes,Medium,2025-02-11
398,Blockchain Developer,Blockchain,Singapore,242091,"rust, solidity",No,Medium,2025-08-16
399,Quantum Software Developer,Quantum Computing,Tokyo,180192,"linear algebra, qiskit",Yes,Medium,2025-11-08
400,Sustainability Analyst,Green Tech,Dubai,78876,"climate data analysis, energy modeling",Yes,Medium,2025-09-12
401,Renewable Energy Engineer,Green Tech,Dubai,83922,"climate data analysis, energy modeling",Yes,Small,2025-06-17
402,Smart Contract Engineer,Blockchain,London,51792,"ethereum, rust",No,Small,2025-06-09
403,Smart Contract Engineer,Blockchain,London,140669,"rust, ethereum",No,Medium,2025-12-12
404,Smart Contract Engineer,Blockchain,Singapore,168955,"ethereum, rust",Yes,Medium,2025-08-08
405,Ml Researcher,Ai,Tokyo,133229,"python, tensorflow",Yes,Large,2025-10-08
406,Quantum Researcher,Quantum Computing,London,90504,"qiskit, quantum algorithms",No,Small,2025-09-28
407,Smart Contract Engineer,Blockchain,Singapore,166676,"rust, ethereum",Yes,Medium,2025-03-11
408,Ml Researcher,Ai,Berlin,195441,"pytorch, tensorflow",No,Large,2025-11-15
409,Renewable Energy Engineer,Green Tech,Berlin,182652,"climate data analysis, energy modeling",Yes,Small,2025-05-24
410,Smart Contract Engineer,Blockchain,New York,174787,"ethereum, rust",No,Small,2025-07-24
411,Renewable Energy Engineer,Green Tech,London,139296,"energy modeling, climate data analysis",Yes,Small,2025-04-11
412,Renewable Energy Engineer,Green Tech,Dubai,72499,"climate data analysis, energy modeling",No,Medium,2025-03-24
413,Smart Contract Engineer,Blockchain,Tokyo,106868,"ethereum, solidity",Yes,Small,2025-03-06
414,Renewable Energy Engineer,Green Tech,Singapore,184537,"climate data analysis, energy modeling",No,Medium,2025-01-20
415,Smart Contract Engineer,Blockchain,Dubai,81596,"ethereum, solidity",No,Medium,2025-10-12
416,Sustainability Analyst,Green Tech,London,58940,"energy modeling, climate data analysis",No,Large,2025-11-12
417,Blockchain Developer,Blockchain,New York,133736,"solidity, rust",Yes,Small,2025-05-20
418,Sustainability Analyst,Green Tech,Tokyo,191872,"climate data analysis, energy modeling",No,Medium,2025-08-06
419,Ml Researcher,Ai,New York,223206,"pytorch, python",Yes,Small,2025-06-20
420,Smart Contract Engineer,Blockchain,Berlin,160670,"ethereum, rust",No,Small,2025-10-08
421,Sustainability Analyst,Green Tech,Dubai,127776,"climate data analysis, energy modeling",No,Small,2025-07-06
422,Quantum Software Developer,Quantum Computing,Berlin,179154,"quantum algorithms, qiskit",No,Small,2025-05-25
423,Quantum Researcher,Quantum Computing,Singapore,201190,"qiskit, linear algebra",No,Medium,2025-10-30
424,Quantum Researcher,Quantum Computing,Singapore,124993,"quantum algorithms, qiskit",Yes,Small,2025-01-07
425,Renewable Energy Engineer,Green Tech,Berlin,176604,"climate data analysis, energy modeling",No,Medium,2025-05-29
426,Ml Researcher,Ai,Tokyo,168859,"pytorch, python",No,Large,2025-12-14
427,Sustainability Analyst,Green Tech,Tokyo,146224,"energy modeling, climate data analysis",No,Small,2025-09-22
428,Quantum Researcher,Quantum Computing,Dubai,149285,"qiskit, linear algebra",No,Large,2025-11-19
429,Smart Contract Engineer,Blockchain,Dubai,214945,"rust, ethereum",No,Small,2025-07-26
430,Ai Engineer,Ai,Berlin,120612,"python, tensorflow",No,Large,2025-06-05
431,Ai Engineer,Ai,Dubai,202542,"python, pytorch",Yes,Small,2025-08-19
432,Ai Engineer,Ai,New York,156534,"python, tensorflow",Yes,Small,2025-09-03
433,Blockchain Developer,Blockchain,New York,73801,"ethereum, solidity",Yes,Medium,2025-01-11
434,Quantum Software Developer,Quantum Computing,London,73437,"linear algebra, qiskit",No,Large,2025-09-25
435,Sustainability Analyst,Green Tech,Berlin,198715,"energy modeling, climate data analysis",No,Small,2025-04-27
436,Quantum Researcher,Quantum Computing,London,214445,"qiskit, quantum algorithms",Yes,Large,2025-07-09
437,Ai Engineer,Ai,Dubai,184024,"tensorflow, python",No,Medium,2025-06-13
438,Smart Contract Engineer,Blockchain,Dubai,195268,"solidity, ethereum",Yes,Large,2025-11-16
439,Sustainability Analyst,Green Tech,Berlin,203120,"energy modeling, climate data analysis",No,Medium,2025-03-20
440,Smart Contract Engineer,Blockchain,Dubai,87116,"rust, solidity",Yes,Small,2025-10-27
441,Blockchain Developer,Blockchain,London,215736,"ethereum, solidity",Yes,Medium,2025-11-05
442,Ai Engineer,Ai,Dubai,123216,"python, pytorch",No,Medium,2025-05-13
443,Quantum Software Developer,Quantum Computing,Singapore,93522,"quantum algorithms, linear algebra",No,Small,2025-11-12
444,Renewable Energy Engineer,Green Tech,Dubai,198105,"energy modeling, climate data analysis",No,Medium,2025-08-02
445,Blockchain Developer,Blockchain,New York,218608,"ethereum, solidity",No,Small,2025-05-08
446,Blockchain Developer,Blockchain,Berlin,166336,"ethereum, rust",No,Large,2025-05-04
447,Renewable Energy Engineer,Green Tech,New York,233278,"climate data analysis, energy modeling",No,Medium,2025-07-09
448,Quantum Software Developer,Quantum Computing,Berlin,89399,"quantum algorithms, qiskit",Yes,Small,2025-06-26
449,Renewable Energy Engineer,Green Tech,Dubai,50684,"climate data analysis, energy modeling",No,Small,2025-12-23
450,Renewable Energy Engineer,Green Tech,Tokyo,187071,"energy modeling, climate data analysis",Yes,Medium,2025-05-24
451,Data Scientist,Ai,New York,61025,"tensorflow, python",Yes,Medium,2025-08-20
452,Renewable Energy Engineer,Green Tech,New York,142555,"energy modeling, climate data analysis",No,Small,2025-12-05
453,Sustainability Analyst,Green Tech,New York,240887,"energy modeling, climate data analysis",No,Medium,2025-08-27
454,Sustainability Analyst,Green Tech,London,139782,"climate data analysis, energy modeling",Yes,Small,2025-09-04
